206;Fortaleza;3;0;Internacional;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
207;Atlético-GO;2;1;Bragantino;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
208;Avaí;1;1;Corinthians;R;200;200;1000;1000;1000;1000;1000;1000;1000;1000
209;Coritiba;1;2;Santos;R;200;200;200;1000;1000;1000;1000;1000;1000;1000
210;América-MG;1;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
211;Flamengo;5;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
212;São Paulo;3;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
213;Corinthians;0;1;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
214;Botafogo;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
215;Internacional;3;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
216;Ceará;0;1;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
217;Goiás;1;1;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
218;Cuiabá;1;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
219;Coritiba;0;1;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
220;Atlético-MG;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
221;Fluminense;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
222;Bragantino;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
223;Palmeiras;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
224;Santos;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
225;Juventude;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
226;Fortaleza;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
227;Atlético-GO;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
228;Avaí;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
229;Athletico-PR;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
230;América-MG;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
231;Fluminense;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
232;São Paulo;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
233;Corinthians;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
234;Botafogo;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
235;Internacional;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
236;Ceará;0;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
237;Goiás;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
238;Cuiabá;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
239;Coritiba;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
240;América-MG;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
241;Flamengo;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
242;Bragantino;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
243;Corinthians;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
244;Santos;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
245;Juventude;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
246;Fortaleza;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
247;Atlético-GO;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
248;Cuiabá;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
249;Athletico-PR;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
250;Atlético-MG;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
251;Fluminense;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
252;São Paulo;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
253;Palmeiras;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
254;Botafogo;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
255;Internacional;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
256;Ceará;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
257;Goiás;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
258;Avaí;0;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
259;Coritiba;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
260;América-MG;0;0;Corinthians;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
261;Flamengo;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
262;Bragantino;0;0;Goiás;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
263;Palmeiras;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
264;Botafogo;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
265;Juventude;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
266;Ceará;0;0;São Paulo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
267;Atlético-GO;0;0;Internacional;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
268;Avaí;0;0;Atlético-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
269;Athletico-PR;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
270;Atlético-MG;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
